"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Zimbabwe","2017","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","18544.23","5801.92","Weight in kilograms","5801.92"
"Zimbabwe","2017","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","10147.22","6775","Weight in kilograms","6775"
"Zimbabwe","2017","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","72.9","500","Weight in kilograms","500"
"Zimbabwe","2017","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","95282.44","66144.4","Weight in kilograms","66144.4"
"Zimbabwe","2017","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","688315.02","115381","Weight in kilograms","115381"
"Zimbabwe","2017","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","861648.45","360042.97","Weight in kilograms","360042.97"
"Zimbabwe","2017","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","2091143.98","323240.88","Weight in kilograms","323240.88"
"Zimbabwe","2017","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","20644784.64","13035568.27","Weight in kilograms","13035568.27"
"Zimbabwe","2017","Spices; pepper (of the genus piper), neither crushed nor ground","Import","18610.47","2293.38","Weight in kilograms","2293.38"
"Zimbabwe","2017","Spices; pepper (of the genus piper), neither crushed nor ground","Export","626190.72","1086057","Weight in kilograms","1086057"
"Zimbabwe","2017","Spices; pepper (of the genus piper), crushed or ground","Import","34455.94","6659.93","Weight in kilograms","6659.93"
"Zimbabwe","2017","Spices; pepper (of the genus piper), crushed or ground","Export","1019899.16","","Weight in kilograms","725572.45"
"Zimbabwe","2017","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import","28.56","275","Weight in kilograms","275"
"Zimbabwe","2017","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Export","319886.14","127833.4","Weight in kilograms","127833.4"
"Zimbabwe","2017","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","857.16","753","Weight in kilograms","753"
"Zimbabwe","2017","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Export","1170","900","Weight in kilograms","900"
"Zimbabwe","2017","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","1150.84","530","Weight in kilograms","530"
"Zimbabwe","2017","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","1557.52","1000","Weight in kilograms","1000"
"Zimbabwe","2017","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","3915.48","1126","Weight in kilograms","1126"
"Zimbabwe","2017","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Import","1932.22","1010.12","Weight in kilograms","1010.12"
"Zimbabwe","2017","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Import","12055.57","2554","Weight in kilograms","2554"
"Zimbabwe","2017","Spices; nutmeg, neither crushed nor ground","Import","109.61","10","Weight in kilograms","10"
"Zimbabwe","2017","Spices; nutmeg, crushed or ground","Import","6205.04","320","Weight in kilograms","320"
"Zimbabwe","2017","Spices; mace, neither crushed nor ground","Import","254.54","10","Weight in kilograms","10"
"Zimbabwe","2017","Spices; cardamoms, neither crushed nor ground","Import","1114.85","80","Weight in kilograms","80"
"Zimbabwe","2017","Spices; coriander seeds, neither crushed nor ground","Import","46367.88","20000","Weight in kilograms","20000"
"Zimbabwe","2017","Spices; coriander seeds, crushed or ground","Import","6603.11","2335","Weight in kilograms","2335"
"Zimbabwe","2017","Spices; cumin seeds, neither crushed nor ground","Import","7817.45","2375","Weight in kilograms","2375"
"Zimbabwe","2017","Spices; cumin seeds, crushed or ground","Import","5594.94","1501","Weight in kilograms","1501"
"Zimbabwe","2017","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Import","10753.43","5574","Weight in kilograms","5574"
"Zimbabwe","2017","Spices; ginger, neither crushed nor ground","Import","4948.89","2490","Weight in kilograms","2490"
"Zimbabwe","2017","Spices; ginger, crushed or ground","Import","58224.94","12821","Weight in kilograms","12821"
"Zimbabwe","2017","Spices; turmeric (curcuma)","Import","127956.23","65360","Weight in kilograms","65360"
"Zimbabwe","2017","Spices; mixtures of 2 or more products of different headings","Import","43035.19","23066.72","Weight in kilograms","23066.72"
"Zimbabwe","2017","Spices; n.e.c. in heading no. 0910","Import","1111773.44","","Weight in kilograms","368885.255"
"Zimbabwe","2017","Spices; n.e.c. in heading no. 0910","Export","181290.87","31589","Weight in kilograms","31589"
"Zimbabwe","2016","Coffee; not roasted or decaffeinated","Import","17416.69","3108","Weight in kilograms","3108"
"Zimbabwe","2016","Coffee; not roasted or decaffeinated","Export","1821930.56","642594","Weight in kilograms","642594"
"Zimbabwe","2016","Coffee; decaffeinated, not roasted","Import","11957.75","2281","Weight in kilograms","2281"
"Zimbabwe","2016","Coffee; decaffeinated, not roasted","Export","19015.8","24300","Weight in kilograms","24300"
"Zimbabwe","2016","Coffee; roasted, not decaffeinated","Import","79133.89","12781.89","Weight in kilograms","12781.89"
"Zimbabwe","2016","Coffee; roasted, not decaffeinated","Export","9.6","2","Weight in kilograms","2"
"Zimbabwe","2016","Coffee; roasted, decaffeinated","Import","38684.92","4587","Weight in kilograms","4587"
"Zimbabwe","2016","Coffee; roasted, decaffeinated","Re-Export","1329.96","484.25","Weight in kilograms","484.25"
"Zimbabwe","2016","Coffee; roasted, decaffeinated","Export","22997.16","1124.25","Weight in kilograms","1124.25"
"Zimbabwe","2016","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","20869.37","2556.7","Weight in kilograms","2556.7"
"Zimbabwe","2016","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Re-Export","1319.55","666.5","Weight in kilograms","666.5"
"Zimbabwe","2016","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","1336.65","668.9","Weight in kilograms","668.9"
"Zimbabwe","2016","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","10899.8","18199.8","Weight in kilograms","18199.8"
"Zimbabwe","2016","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","15849.35","18109","Weight in kilograms","18109"
"Zimbabwe","2016","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","276567.07","89430.6","Weight in kilograms","89430.6"
"Zimbabwe","2016","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","825900.87","381517.24","Weight in kilograms","381517.24"
"Zimbabwe","2016","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","2640748.88","497242.74","Weight in kilograms","497242.74"
"Zimbabwe","2016","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Re-Export","2452.61","259","Weight in kilograms","259"
"Zimbabwe","2016","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","15908627.97","10724096.4","Weight in kilograms","10724096.4"
"Zimbabwe","2016","Spices; pepper (of the genus piper), neither crushed nor ground","Import","71804.32","4548","Weight in kilograms","4548"
"Zimbabwe","2016","Spices; pepper (of the genus piper), neither crushed nor ground","Export","39864","32000","Weight in kilograms","32000"
"Zimbabwe","2016","Spices; pepper (of the genus piper), crushed or ground","Import","203653.84","","Weight in kilograms","99466.106"
"Zimbabwe","2016","Spices; pepper (of the genus piper), crushed or ground","Export","934690","598708","Weight in kilograms","598708"
"Zimbabwe","2016","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import","11.82","1","Weight in kilograms","1"
"Zimbabwe","2016","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Export","102446.12","39498","Weight in kilograms","39498"
"Zimbabwe","2016","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","1751.75","1099.04","Weight in kilograms","1099.04"
"Zimbabwe","2016","Spices; vanilla, crushed or ground","Import","43.06","12","Weight in kilograms","12"
"Zimbabwe","2016","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","2117.72","732.8","Weight in kilograms","732.8"
"Zimbabwe","2016","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","7739.65","2284.4","Weight in kilograms","2284.4"
"Zimbabwe","2016","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Import","761.94","52","Weight in kilograms","52"
"Zimbabwe","2016","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Import","8069.26","628.64","Weight in kilograms","628.64"
"Zimbabwe","2016","Spices; nutmeg, neither crushed nor ground","Import","3080.6","215","Weight in kilograms","215"
"Zimbabwe","2016","Spices; nutmeg, crushed or ground","Import","7503.34","507","Weight in kilograms","507"
"Zimbabwe","2016","Spices; cardamoms, neither crushed nor ground","Import","275.59","50","Weight in kilograms","50"
"Zimbabwe","2016","Spices; cardamoms, crushed or ground","Import","236.21","18","Weight in kilograms","18"
"Zimbabwe","2016","Spices; coriander seeds, neither crushed nor ground","Import","23976.55","11023.48","Weight in kilograms","11023.48"
"Zimbabwe","2016","Spices; coriander seeds, crushed or ground","Import","1798.72","2679","Weight in kilograms","2679"
"Zimbabwe","2016","Spices; cumin seeds, neither crushed nor ground","Import","8789.23","2618","Weight in kilograms","2618"
"Zimbabwe","2016","Spices; cumin seeds, crushed or ground","Import","356.26","97","Weight in kilograms","97"
"Zimbabwe","2016","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Import","2240.31","964","Weight in kilograms","964"
"Zimbabwe","2016","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Import","123.88","17","Weight in kilograms","17"
"Zimbabwe","2016","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Export","4748.01","13","Weight in kilograms","13"
"Zimbabwe","2016","Spices; ginger, neither crushed nor ground","Import","26085.32","15750","Weight in kilograms","15750"
"Zimbabwe","2016","Spices; ginger, crushed or ground","Import","55036.32","16855.84","Weight in kilograms","16855.84"
"Zimbabwe","2016","Spices; saffron","Import","238.66","38","Weight in kilograms","38"
"Zimbabwe","2016","Spices; turmeric (curcuma)","Import","254830.04","110716.22","Weight in kilograms","110716.22"
"Zimbabwe","2016","Spices; mixtures of 2 or more products of different headings","Import","154180.09","55780.58","Weight in kilograms","55780.58"
"Zimbabwe","2016","Spices; mixtures of 2 or more products of different headings","Export","15205.54","3377.3","Weight in kilograms","3377.3"
"Zimbabwe","2016","Spices; n.e.c. in heading no. 0910","Import","1061980.74","360824.18","Weight in kilograms","360824.18"
"Zimbabwe","2016","Spices; n.e.c. in heading no. 0910","Export","985866.9","490915.3","Weight in kilograms","490915.3"
"Zimbabwe","2015","Coffee; not roasted or decaffeinated","Import","7816.2","645.9","Weight in kilograms","645.9"
"Zimbabwe","2015","Coffee; not roasted or decaffeinated","Re-Export","277.45","140","Weight in kilograms","140"
"Zimbabwe","2015","Coffee; not roasted or decaffeinated","Export","1338707.45","412417.2","Weight in kilograms","412417.2"
"Zimbabwe","2015","Coffee; decaffeinated, not roasted","Import","12885.21","1075.14","Weight in kilograms","1075.14"
"Zimbabwe","2015","Coffee; decaffeinated, not roasted","Re-Export","3445.38","220","Weight in kilograms","220"
"Zimbabwe","2015","Coffee; decaffeinated, not roasted","Export","80245.38","19420","Weight in kilograms","19420"
"Zimbabwe","2015","Coffee; roasted, not decaffeinated","Import","121591.67","31396.69","Weight in kilograms","31396.69"
"Zimbabwe","2015","Coffee; roasted, decaffeinated","Import","80943.23","16751.14","Weight in kilograms","16751.14"
"Zimbabwe","2015","Coffee; roasted, decaffeinated","Re-Export","313.35","3.6","Weight in kilograms","3.6"
"Zimbabwe","2015","Coffee; roasted, decaffeinated","Export","313.35","3.6","Weight in kilograms","3.6"
"Zimbabwe","2015","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","83996.83","14903.09","Weight in kilograms","14903.09"
"Zimbabwe","2015","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","8.26","1.4","Weight in kilograms","1.4"
"Zimbabwe","2015","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","8623.77","3307","Weight in kilograms","3307"
"Zimbabwe","2015","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","289.8","12.42","Weight in kilograms","12.42"
"Zimbabwe","2015","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","11415.01","17506.73","Weight in kilograms","17506.73"
"Zimbabwe","2015","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","401546.79","110909.83","Weight in kilograms","110909.83"
"Zimbabwe","2015","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Re-Export","4520.62","583.5","Weight in kilograms","583.5"
"Zimbabwe","2015","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","1602360.26","664013.24","Weight in kilograms","664013.24"
"Zimbabwe","2015","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","2495580.88","560019.32","Weight in kilograms","560019.32"
"Zimbabwe","2015","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Re-Export","2564.41","220","Weight in kilograms","220"
"Zimbabwe","2015","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","17806974.13","13286587.09","Weight in kilograms","13286587.09"
"Zimbabwe","2015","Spices; pepper (of the genus piper), neither crushed nor ground","Import","42088.71","3296.2","Weight in kilograms","3296.2"
"Zimbabwe","2015","Spices; pepper (of the genus piper), neither crushed nor ground","Export","7990","2050","Weight in kilograms","2050"
"Zimbabwe","2015","Spices; pepper (of the genus piper), crushed or ground","Import","199724.31","","Weight in kilograms","97034.492"
"Zimbabwe","2015","Spices; pepper (of the genus piper), crushed or ground","Export","1039040.99","","Weight in kilograms","610128.25"
"Zimbabwe","2015","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import","573.22","14.5","Weight in kilograms","14.5"
"Zimbabwe","2015","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Export","164837.25","68576","Weight in kilograms","68576"
"Zimbabwe","2015","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","2316.17","105","Weight in kilograms","105"
"Zimbabwe","2015","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Export","15","3","Weight in kilograms","3"
"Zimbabwe","2015","Spices; vanilla, neither crushed nor ground","Import","15.55","1","Weight in kilograms","1"
"Zimbabwe","2015","Spices; vanilla, crushed or ground","Import","297.89","96.5","Weight in kilograms","96.5"
"Zimbabwe","2015","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","4310.39","2001","Weight in kilograms","2001"
"Zimbabwe","2015","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","17259.26","6647","Weight in kilograms","6647"
"Zimbabwe","2015","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Import","11128.1","3000","Weight in kilograms","3000"
"Zimbabwe","2015","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Import","15193.43","1396.32","Weight in kilograms","1396.32"
"Zimbabwe","2015","Spices; nutmeg, neither crushed nor ground","Import","804.01","50","Weight in kilograms","50"
"Zimbabwe","2015","Spices; nutmeg, crushed or ground","Import","206.72","13","Weight in kilograms","13"
"Zimbabwe","2015","Spices; mace, crushed or ground","Import","1480.42","25","Weight in kilograms","25"
"Zimbabwe","2015","Spices; cardamoms, neither crushed nor ground","Import","2073.74","162","Weight in kilograms","162"
"Zimbabwe","2015","Spices; cardamoms, crushed or ground","Import","816.41","50","Weight in kilograms","50"
"Zimbabwe","2015","Spices; coriander seeds, neither crushed nor ground","Import","29874.07","14033","Weight in kilograms","14033"
"Zimbabwe","2015","Spices; coriander seeds, crushed or ground","Import","51315.49","21764.63","Weight in kilograms","21764.63"
"Zimbabwe","2015","Spices; cumin seeds, neither crushed nor ground","Import","10768.89","4550","Weight in kilograms","4550"
"Zimbabwe","2015","Spices; cumin seeds, crushed or ground","Import","243.55","94","Weight in kilograms","94"
"Zimbabwe","2015","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Import","7315.17","2823","Weight in kilograms","2823"
"Zimbabwe","2015","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Import","7052.13","3263","Weight in kilograms","3263"
"Zimbabwe","2015","Spices; ginger, neither crushed nor ground","Import","24644.28","8005","Weight in kilograms","8005"
"Zimbabwe","2015","Spices; ginger, crushed or ground","Import","45335.71","16136.07","Weight in kilograms","16136.07"
"Zimbabwe","2015","Spices; ginger, crushed or ground","Export","1","1.5","Weight in kilograms","1.5"
"Zimbabwe","2015","Spices; saffron","Import","609.84","108","Weight in kilograms","108"
"Zimbabwe","2015","Spices; turmeric (curcuma)","Import","31857.22","15032.01","Weight in kilograms","15032.01"
"Zimbabwe","2015","Spices; mixtures of 2 or more products of different headings","Import","144699.1","44284.27","Weight in kilograms","44284.27"
"Zimbabwe","2015","Spices; mixtures of 2 or more products of different headings","Export","683.85","270","Weight in kilograms","270"
"Zimbabwe","2015","Spices; n.e.c. in heading no. 0910","Import","1111127.82","349336.43","Weight in kilograms","349336.43"
"Zimbabwe","2015","Spices; n.e.c. in heading no. 0910","Re-Export","153.93","250","Weight in kilograms","250"
"Zimbabwe","2015","Spices; n.e.c. in heading no. 0910","Export","1155463.38","479535.58","Weight in kilograms","479535.58"
"Zimbabwe","2014","Coffee; not roasted or decaffeinated","Import","64693.67","7973.64","Weight in kilograms","7973.64"
"Zimbabwe","2014","Coffee; not roasted or decaffeinated","Re-Export","7736.37","664","Weight in kilograms","664"
"Zimbabwe","2014","Coffee; not roasted or decaffeinated","Export","1954846.27","804505","Weight in kilograms","804505"
"Zimbabwe","2014","Coffee; decaffeinated, not roasted","Import","23150.89","6688.1","Weight in kilograms","6688.1"
"Zimbabwe","2014","Coffee; decaffeinated, not roasted","Re-Export","1197.98","242","Weight in kilograms","242"
"Zimbabwe","2014","Coffee; decaffeinated, not roasted","Export","1197.98","242","Weight in kilograms","242"
"Zimbabwe","2014","Coffee; roasted, not decaffeinated","Import","230484.94","61670.8","Weight in kilograms","61670.8"
"Zimbabwe","2014","Coffee; roasted, not decaffeinated","Re-Export","3191.65","407","Weight in kilograms","407"
"Zimbabwe","2014","Coffee; roasted, not decaffeinated","Export","3191.65","407","Weight in kilograms","407"
"Zimbabwe","2014","Coffee; roasted, decaffeinated","Import","114414.69","44057.6","Weight in kilograms","44057.6"
"Zimbabwe","2014","Coffee; roasted, decaffeinated","Export","104.5","12","Weight in kilograms","12"
"Zimbabwe","2014","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","72795.98","16224.45","Weight in kilograms","16224.45"
"Zimbabwe","2014","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","7515","1502.4","Weight in kilograms","1502.4"
"Zimbabwe","2014","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","5864.45","2457.08","Weight in kilograms","2457.08"
"Zimbabwe","2014","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","542406.5","123120.06","Weight in kilograms","123120.06"
"Zimbabwe","2014","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","26960.65","53048.65","Weight in kilograms","53048.65"
"Zimbabwe","2014","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","2613238.03","488392.74","Weight in kilograms","488392.74"
"Zimbabwe","2014","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Re-Export","15133.54","2215","Weight in kilograms","2215"
"Zimbabwe","2014","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","789047.2","268990.55","Weight in kilograms","268990.55"
"Zimbabwe","2014","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","258374.72","60575.24","Weight in kilograms","60575.24"
"Zimbabwe","2014","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","17500206.38","12433588","Weight in kilograms","12433588"
"Zimbabwe","2014","Spices; pepper (of the genus piper), neither crushed nor ground","Import","103030.04","6851.23","Weight in kilograms","6851.23"
"Zimbabwe","2014","Spices; pepper (of the genus piper), neither crushed nor ground","Export","54000","22500","Weight in kilograms","22500"
"Zimbabwe","2014","Spices; pepper (of the genus piper), crushed or ground","Import","265860.18","","Weight in kilograms","68408.189"
"Zimbabwe","2014","Spices; pepper (of the genus piper), crushed or ground","Export","574399.14","370288.116","Weight in kilograms","370288.116"
"Zimbabwe","2014","Spices; pepper (of the genus piper), crushed or ground","Re-Export","1393.4","248","Weight in kilograms","248"
"Zimbabwe","2014","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Export","340316.82","170748","Weight in kilograms","170748"
"Zimbabwe","2014","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","588.27","26","Weight in kilograms","26"
"Zimbabwe","2014","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Export","157012.8","98506.755","Weight in kilograms","98506.755"
"Zimbabwe","2014","Spices; vanilla, neither crushed nor ground","Import","118.23","6","Weight in kilograms","6"
"Zimbabwe","2014","Spices; vanilla, crushed or ground","Import","284.59","35","Weight in kilograms","35"
"Zimbabwe","2014","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","18943.93","3790","Weight in kilograms","3790"
"Zimbabwe","2014","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","1362.01","95","Weight in kilograms","95"
"Zimbabwe","2014","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","23619.51","7965.3","Weight in kilograms","7965.3"
"Zimbabwe","2014","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Import","23178.21","2500","Weight in kilograms","2500"
"Zimbabwe","2014","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Import","18598.55","4420.38","Weight in kilograms","4420.38"
"Zimbabwe","2014","Spices; nutmeg, neither crushed nor ground","Import","969.55","2","Weight in kilograms","2"
"Zimbabwe","2014","Spices; nutmeg, crushed or ground","Import","3342.71","370","Weight in kilograms","370"
"Zimbabwe","2014","Spices; cardamoms, neither crushed nor ground","Import","1319.5","50","Weight in kilograms","50"
"Zimbabwe","2014","Spices; coriander seeds, neither crushed nor ground","Import","37897.7","16520","Weight in kilograms","16520"
"Zimbabwe","2014","Spices; coriander seeds, crushed or ground","Import","74238.46","31823.61","Weight in kilograms","31823.61"
"Zimbabwe","2014","Spices; cumin seeds, neither crushed nor ground","Import","10979.79","5000","Weight in kilograms","5000"
"Zimbabwe","2014","Spices; cumin seeds, crushed or ground","Import","596.15","100","Weight in kilograms","100"
"Zimbabwe","2014","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Import","12188.63","8550","Weight in kilograms","8550"
"Zimbabwe","2014","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Import","2364.53","114","Weight in kilograms","114"
"Zimbabwe","2014","Spices; ginger, neither crushed nor ground","Import","41231.21","6172","Weight in kilograms","6172"
"Zimbabwe","2014","Spices; ginger, crushed or ground","Import","88127.56","27810.8","Weight in kilograms","27810.8"
"Zimbabwe","2014","Spices; saffron","Import","17.68","3.73","Weight in kilograms","3.73"
"Zimbabwe","2014","Spices; turmeric (curcuma)","Import","64941.83","32347.57","Weight in kilograms","32347.57"
"Zimbabwe","2014","Spices; turmeric (curcuma)","Re-Export","98","10","Weight in kilograms","10"
"Zimbabwe","2014","Spices; turmeric (curcuma)","Export","458","122","Weight in kilograms","122"
"Zimbabwe","2014","Spices; mixtures of 2 or more products of different headings","Import","69004.01","15012.15","Weight in kilograms","15012.15"
"Zimbabwe","2014","Spices; mixtures of 2 or more products of different headings","Re-Export","410.3","140","Weight in kilograms","140"
"Zimbabwe","2014","Spices; mixtures of 2 or more products of different headings","Export","3574.7","896.58","Weight in kilograms","896.58"
"Zimbabwe","2014","Spices; n.e.c. in heading no. 0910","Import","572605.97","184173.8","Weight in kilograms","184173.8"
"Zimbabwe","2014","Spices; n.e.c. in heading no. 0910","Export","348365.84","103423.47","Weight in kilograms","103423.47"
"Zimbabwe","2013","Coffee; not roasted or decaffeinated","Import","31642.67","6110.6","Weight in kilograms","6110.6"
"Zimbabwe","2013","Coffee; not roasted or decaffeinated","Re-Export","1568.89","474.2","Weight in kilograms","474.2"
"Zimbabwe","2013","Coffee; not roasted or decaffeinated","Export","538910.11","140264.2","Weight in kilograms","140264.2"
"Zimbabwe","2013","Coffee; decaffeinated, not roasted","Import","16991.89","3449.3","Weight in kilograms","3449.3"
"Zimbabwe","2013","Coffee; decaffeinated, not roasted","Re-Export","503.38","223","Weight in kilograms","223"
"Zimbabwe","2013","Coffee; decaffeinated, not roasted","Export","503.38","223","Weight in kilograms","223"
"Zimbabwe","2013","Coffee; roasted, not decaffeinated","Import","383244.7","71133.68","Weight in kilograms","71133.68"
"Zimbabwe","2013","Coffee; roasted, not decaffeinated","Export","51","5","Weight in kilograms","5"
"Zimbabwe","2013","Coffee; roasted, decaffeinated","Import","295175.88","50200.36","Weight in kilograms","50200.36"
"Zimbabwe","2013","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","65327.56","5650.4","Weight in kilograms","5650.4"
"Zimbabwe","2013","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","18125.77","2321.34","Weight in kilograms","2321.34"
"Zimbabwe","2013","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","665014.5","156172.5","Weight in kilograms","156172.5"
"Zimbabwe","2013","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","21788.6","30522.55","Weight in kilograms","30522.55"
"Zimbabwe","2013","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","17750","652","Weight in kilograms","652"
"Zimbabwe","2013","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","2158402.89","424565.38","Weight in kilograms","424565.38"
"Zimbabwe","2013","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Re-Export","3278.09","1243.6","Weight in kilograms","1243.6"
"Zimbabwe","2013","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","804959.62","294300.1","Weight in kilograms","294300.1"
"Zimbabwe","2013","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","231644.34","90180.73","Weight in kilograms","90180.73"
"Zimbabwe","2013","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Re-Export","121.77","79","Weight in kilograms","79"
"Zimbabwe","2013","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","19941696.69","11418855","Weight in kilograms","11418855"
"Zimbabwe","2013","Spices; pepper (of the genus piper), neither crushed nor ground","Import","109427.18","11699.63","Weight in kilograms","11699.63"
"Zimbabwe","2013","Spices; pepper (of the genus piper), neither crushed nor ground","Export","255661.81","120035.5","Weight in kilograms","120035.5"
"Zimbabwe","2013","Spices; pepper (of the genus piper), crushed or ground","Import","227311.41","","Weight in kilograms","322926.973"
"Zimbabwe","2013","Spices; pepper (of the genus piper), crushed or ground","Export","382091.3","326574.159","Weight in kilograms","326574.159"
"Zimbabwe","2013","Spices; pepper (of the genus piper), crushed or ground","Re-Export","221.18","12","Weight in kilograms","12"
"Zimbabwe","2013","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import","351.96","1","Weight in kilograms","1"
